CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,EST_DIS,UPM_DIS,PAR,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,NIV,GRA,A_ESC,ELEGIDO,REELE,R_DEF,FACTOR,FAC18
28,1117,"	04",40197,3,1,"	02","	068","	00073",2,1,56,10,5,1961,7,3,3,,,"	01",743,
28,1117,"	04",40197,3,1,"	01","	068","	00073",1,2,56,21,9,1961,7,3,3,1,,"	01",743,2972
28,1117,"	04",40197,1,1,"	05","	068","	00073",3,2,16,2,9,2001,3,3,,,,"	01",743,
28,1117,"	04",40197,1,1,"	04","	068","	00073",3,2,19,7,8,1998,4,3,,,,"	01",743,
28,1117,"	04",40197,1,1,"	03","	068","	00073",3,1,22,16,9,1995,7,3,3,1,,"	01",743,2972
28,1117,"	04",40197,1,1,"	02","	068","	00073",2,2,44,22,2,1973,6,2,2,,,"	01",743,
28,1117,"	04",40197,1,1,"	01","	068","	00073",1,1,44,6,3,1973,7,4,3,,,"	01",743,
28,1117,"	04",40197,5,1,"	02","	068","	00073",3,1,23,9,12,1993,7,5,3,,,"	01",743,
28,1117,"	04",40197,5,1,"	01","	068","	00073",1,2,57,20,5,1960,6,3,2,,,"	01",743,
28,1117,"	04",40197,4,1,"	02","	068","	00073",3,2,20,31,1,1997,4,3,,1,,"	01",743,1486
28,1117,"	04",40197,4,1,"	01","	068","	00073",1,2,58,5,4,1959,3,1,,,,"	01",743,
28,1117,"	04",40197,5,1,"	03","	068","	00073",2,1,60,7,1,1957,6,3,1,1,,"	01",743,2229
28,1117,"	04",40197,2,1,"	07","	068","	00073",4,2,1,8,1,2016,,,,,,"	01",743,
28,1117,"	04",40197,2,1,"	06","	068","	00073",4,2,5,15,1,2012,1,2,,,,"	01",743,
28,1117,"	04",40197,2,1,"	05","	068","	00073",3,2,29,12,8,1988,7,4,3,,,"	01",743,
28,1117,"	04",40215,4,1,"	04","	067","	00074",3,1,23,28,6,1994,3,3,,,,"	01",931,
28,1117,"	04",40215,5,1,"	03","	067","	00074",3,1,13,7,10,2004,3,1,,,,"	01",931,
28,1117,"	04",40215,5,1,"	02","	067","	00074",2,2,32,17,12,1984,3,3,,,,"	01",931,
28,1117,"	04",40215,5,1,"	05","	067","	00074",3,2,,1,9,2017,,,,,,"	01",931,
28,1117,"	04",40215,2,1,"	01","	067","	00074",1,2,29,31,12,1987,9,2,4,,,"	01",931,
28,1117,"	04",40215,2,1,"	02","	067","	00074",2,1,27,15,11,1989,9,2,4,1,,"	01",931,1862
28,1117,"	04",40215,4,1,"	03","	067","	00074",3,2,22,25,9,1995,3,3,,,,"	01",931,
28,1117,"	04",40215,4,1,"	02","	067","	00074",2,2,42,15,4,1975,3,3,,1,,"	01",931,3724
28,1117,"	04",40215,4,1,"	01","	067","	00074",1,1,43,1,10,1974,3,3,,,,"	01",931,
28,1117,"	04",40215,3,1,"	01","	067","	00074",1,2,36,27,4,1981,7,3,3,1,,"	01",931,931
28,1117,"	04",40215,1,1,"	04","	067","	00074",3,1,1,21,12,2015,,,,,,"	01",931,
28,1117,"	04",40215,1,1,"	03","	067","	00074",3,2,3,15,3,2014,,,,,,"	01",931,
28,1117,"	04",40215,1,1,"	02","	067","	00074",2,2,23,18,9,1994,4,3,,,,"	01",931,
28,1117,"	04",40215,1,1,"	01","	067","	00074",1,1,26,20,4,1991,4,2,,1,,"	01",931,1862
28,1117,"	04",40215,5,1,"	04","	067","	00074",3,2,11,17,6,2006,2,5,,,,"	01",931,
28,1117,"	04",40215,5,1,"	01","	067","	00074",1,1,34,17,6,1983,3,3,,1,,"	01",931,1862
28,1117,"	04",40216,1,1,"	03","	067","	00075",3,2,10,24,11,2006,2,5,,,,"	01",747,
28,1117,"	04",40216,1,1,"	02","	067","	00075",2,2,29,4,5,1988,3,3,,1,,"	01",747,1494
28,1117,"	04",40216,1,1,"	01","	067","	00075",1,1,33,20,1,1984,7,2,3,,,"	01",747,
28,1117,"	04",40216,5,1,"	07","	067","	00075",4,1,1,1,7,2016,,,,,,"	01",747,
28,1117,"	04",40216,5,1,"	06","	067","	00075",3,1,20,24,10,1997,7,1,3,1,,"	01",747,4482
28,1117,"	04",40216,5,1,"	05","	067","	00075",4,2,21,15,1,1996,4,3,,,,"	01",747,
28,1117,"	04",40216,5,1,"	04","	067","	00075",3,1,21,27,3,1996,7,1,3,,,"	01",747,
28,1117,"	04",40216,1,1,"	04","	067","	00075",3,1,4,26,4,2013,,,,,,"	01",747,
28,1117,"	04",40216,1,1,"	05","	067","	00075",3,2,2,30,6,2015,,,,,,"	01",747,
28,1117,"	04",40216,3,1,"	01","	067","	00075",1,1,45,19,3,1972,3,3,,1,,"	01",747,1494
28,1117,"	04",40216,2,1,"	01","	067","	00075",1,1,40,5,3,1977,7,4,3,,,"	01",747,
28,1117,"	04",40216,2,1,"	02","	067","	00075",2,2,32,23,9,1985,7,2,3,,,"	01",747,
28,1117,"	04",40216,2,1,"	03","	067","	00075",4,2,26,29,9,1991,7,4,3,1,,"	01",747,2241
28,1117,"	04",40216,2,1,"	04","	067","	00075",3,2,4,16,8,2013,,,,,,"	01",747,
28,1117,"	04",40216,2,1,"	05","	067","	00075",3,1,10,5,7,2007,2,4,,,,"	01",747,
28,1117,"	04",40216,5,1,"	02","	067","	00075",2,2,39,13,6,1978,3,3,,,,"	01",747,
28,1117,"	04",40216,5,1,"	01","	067","	00075",1,1,42,3,5,1975,3,3,,,,"	01",747,
28,1117,"	04",40216,3,1,"	03","	067","	00075",3,1,11,31,3,2006,2,4,,,,"	01",747,
28,1117,"	04",40216,3,1,"	02","	067","	00075",2,2,40,19,4,1977,3,3,,,,"	01",747,
28,1117,"	04",40216,4,1,"	04","	067","	00075",3,1,22,24,10,1995,7,1,3,1,,"	01",747,2988
28,1117,"	04",40216,4,1,"	03","	067","	00075",3,2,23,9,10,1994,7,4,3,,,"	01",747,
28,1117,"	04",40216,4,1,"	02","	067","	00075",2,2,40,19,1,1977,4,3,,,,"	01",747,
28,1117,"	04",40216,4,1,"	01","	067","	00075",1,1,43,6,11,1974,4,3,,,,"	01",747,
28,1117,"	04",40216,5,1,"	03","	067","	00075",3,2,23,17,11,1994,7,3,3,,,"	01",747,
28,1117,"	04",40222,2,1,"	01","	067","	00076",1,1,61,8,12,1955,2,6,,,,"	01",728,
28,1117,"	04",40222,2,1,"	02","	067","	00076",2,2,56,31,5,1961,3,3,,1,,"	01",728,3640
28,1117,"	04",40222,2,1,"	03","	067","	00076",3,1,37,22,5,1980,7,4,3,,,"	01",728,
28,1117,"	04",40222,2,1,"	04","	067","	00076",3,1,31,13,5,1986,7,3,3,,,"	01",728,
28,1117,"	04",40222,2,1,"	05","	067","	00076",3,1,26,9,1,1991,7,3,3,,,"	01",728,
28,1117,"	04",40222,1,1,"	01","	067","	00076",1,2,70,13,8,1947,,,,1,,"	01",728,2912
28,1117,"	04",40222,1,1,"	02","	067","	00076",2,1,68,15,7,1949,2,6,,,,"	01",728,
28,1117,"	04",40222,1,1,"	03","	067","	00076",3,2,52,14,3,1965,7,4,3,,,"	01",728,
28,1117,"	04",40222,1,1,"	04","	067","	00076",3,2,45,2,12,1971,7,5,3,,,"	01",728,
28,1117,"	04",40222,1,1,"	05","	067","	00076",4,1,12,23,9,2005,2,6,,,,"	01",728,
28,1117,"	04",40222,1,1,"	06","	067","	00076",4,2,6,24,9,2011,1,2,,,,"	01",728,
28,1117,"	04",40222,3,1,"	01","	067","	00076",1,1,43,25,7,1974,7,5,3,,,"	01",728,
28,1117,"	04",40222,3,1,"	02","	067","	00076",2,2,43,14,10,1974,7,4,3,1,,"	01",728,1456
28,1117,"	04",40222,3,1,"	03","	067","	00076",3,1,12,17,8,2005,2,5,,,,"	01",728,
28,1117,"	04",40222,3,1,"	04","	067","	00076",3,1,10,4,8,2007,2,3,,,,"	01",728,
28,1117,"	04",40222,4,1,"	01","	067","	00076",1,1,27,19,7,1990,7,3,3,1,,"	01",728,728
28,1117,"	04",40222,5,1,"	01","	067","	00076",1,1,34,12,9,1983,7,2,3,,,"	01",728,
28,1117,"	04",40222,5,1,"	02","	067","	00076",2,2,28,20,6,1989,4,3,,1,,"	01",728,1456
28,1117,"	04",40222,5,1,"	03","	067","	00076",3,1,8,4,6,2009,2,2,,,,"	01",728,
28,1117,"	04",40222,5,1,"	04","	067","	00076",3,1,6,25,2,2011,1,3,,,,"	01",728,
28,1117,"	04",40222,5,1,"	05","	067","	00076",3,1,3,24,2,2014,,,,,,"	01",728,
28,1117,"	04",40261,5,1,"	01","	068","	00077",1,1,45,31,12,1971,6,3,2,,,"	01",717,
28,1117,"	04",40261,5,1,"	05","	068","	00077",3,1,16,4,9,2001,3,3,,,,"	01",717,
28,1117,"	04",40261,4,1,"	04","	068","	00077",3,2,,28,3,2017,,,,,,"	01",717,
28,1117,"	04",40261,4,1,"	03","	068","	00077",3,2,10,1,12,2007,2,4,,,,"	01",717,
28,1117,"	04",40261,4,1,"	02","	068","	00077",2,2,35,23,3,1982,7,4,3,,,"	01",717,
28,1117,"	04",40261,4,1,"	01","	068","	00077",1,1,35,11,6,1982,3,3,,1,,"	01",717,1434
28,1117,"	04",40261,1,1,"	03","	068","	00077",4,1,58,4,11,1959,10,2,5,,,"	01",717,
28,1117,"	04",40261,1,1,"	02","	068","	00077",2,2,71,15,6,1946,6,1,1,1,,"	01",717,2151
28,1117,"	04",40261,1,1,"	01","	068","	00077",1,1,66,24,12,1950,4,2,,,,"	01",717,
28,1117,"	04",40261,3,1,"	02","	068","	00077",2,2,65,26,3,1952,3,3,,1,,"	01",717,2151
28,1117,"	04",40261,3,1,"	01","	068","	00077",1,1,78,30,11,1938,7,5,3,,,"	01",717,
28,1117,"	04",40261,5,1,"	07","	068","	00077",3,2,8,23,6,2009,2,2,,,,"	01",717,
28,1117,"	04",40261,5,1,"	06","	068","	00077",3,1,12,21,12,2004,3,1,,,,"	01",717,
28,1117,"	04",40261,5,1,"	02","	068","	00077",2,2,43,21,4,1974,6,3,2,1,,"	01",717,2868
28,1117,"	04",40261,5,1,"	03","	068","	00077",4,2,74,26,4,1943,2,1,,,,"	01",717,
28,1117,"	04",40261,5,1,"	04","	068","	00077",3,1,20,23,11,1996,6,1,3,,,"	01",717,
28,1117,"	04",40261,3,1,"	03","	068","	00077",3,1,25,9,9,1992,7,4,3,,,"	01",717,
28,1117,"	04",40299,3,1,"	02","	068","	00078",4,1,48,15,1,1969,4,1,,,,"	01",779,
28,1117,"	04",40299,3,1,"	01","	068","	00078",1,1,50,8,10,1967,3,3,,,,"	01",779,
28,1117,"	04",40299,5,1,"	07","	068","	00078",4,1,3,1,10,2014,,,,,,"	01",779,
28,1117,"	04",40299,5,1,"	06","	068","	00078",4,2,6,15,12,2010,2,1,,,,"	01",779,
28,1117,"	04",40299,5,1,"	05","	068","	00078",4,1,57,3,5,1960,,,,,,"	01",779,
28,1117,"	04",40299,5,1,"	04","	068","	00078",4,2,37,16,9,1980,7,4,3,,,"	01",779,
28,1117,"	04",40299,5,1,"	03","	068","	00078",4,2,60,15,12,1956,2,5,,1,,"	01",779,3895
28,1117,"	04",40299,3,1,"	03","	068","	00078",4,1,23,17,9,1994,7,4,3,1,,"	01",779,2337
28,1117,"	04",40299,5,1,"	01","	068","	00078",1,2,62,10,3,1955,7,5,3,,,"	01",779,
28,1117,"	04",40299,4,1,"	01","	068","	00078",1,2,82,19,9,1935,2,6,,1,,"	01",779,779
28,1117,"	04",40299,1,1,"	01","	068","	00078",1,2,85,1,2,1932,2,1,,1,,"	01",779,779
28,1117,"	04",40299,2,1,"	02","	068","	00078",2,2,55,15,12,1961,2,3,,,,"	01",779,
28,1117,"	04",40299,2,1,"	01","	068","	00078",1,1,60,29,10,1957,2,6,,1,,"	01",779,1558
28,1117,"	04",40299,5,1,"	02","	068","	00078",3,2,36,15,9,1981,7,4,3,,1,"	01",779,
28,1117,"	04",40315,1,1,"	01","	067","	00079",1,2,30,10,1,1987,3,3,,,,"	01",687,
28,1117,"	04",40315,3,1,"	03","	067","	00079",3,1,1,10,10,2016,,,,,,"	01",687,
28,1117,"	04",40315,3,1,"	02","	067","	00079",2,2,29,1,9,1988,7,5,3,,,"	01",687,
28,1117,"	04",40315,3,1,"	01","	067","	00079",1,1,30,22,6,1987,7,5,3,1,,"	01",687,1374
28,1117,"	04",40315,2,1,"	03","	067","	00079",3,1,9,27,7,2008,2,3,,,,"	01",687,
28,1117,"	04",40315,2,1,"	02","	067","	00079",2,2,36,6,9,1981,6,3,3,,,"	01",687,
28,1117,"	04",40315,2,1,"	01","	067","	00079",1,1,35,24,10,1982,4,3,,1,,"	01",687,1374
28,1117,"	04",40315,4,1,"	03","	067","	00079",3,2,1,14,7,2016,,,,,,"	01",687,
28,1117,"	04",40315,4,1,"	02","	067","	00079",2,2,24,1,11,1993,9,2,4,1,,"	01",687,1374
28,1117,"	04",40315,4,1,"	01","	067","	00079",1,1,38,20,8,1979,3,3,,,,"	01",687,
28,1117,"	04",40315,1,1,"	02","	067","	00079",2,1,34,8,5,1983,3,3,,1,,"	01",687,1374
28,1117,"	04",40315,5,1,"	01","	067","	00079",1,1,34,20,4,1983,7,5,3,1,,"	01",687,687
28,1117,"	04",40356,4,1,"	05","	068","	00080",3,2,20,31,3,1997,7,2,3,1,,"	01",661,3305
28,1117,"	04",40356,5,1,"	01","	068","	00080",1,1,44,24,11,1972,4,3,,,,"	01",661,
28,1117,"	04",40356,1,1,"	02","	068","	00080",3,1,26,8,12,1990,7,5,3,,,"	01",661,
28,1117,"	04",40356,1,1,"	03","	068","	00080",3,2,22,16,5,1995,7,2,3,,,"	01",661,
28,1117,"	04",40356,1,1,"	04","	068","	00080",4,2,,8,2,2017,,,,,,"	01",661,
28,1117,"	04",40356,2,1,"	01","	068","	00080",1,2,43,16,2,1974,3,3,,1,,"	01",661,1983
28,1117,"	04",40356,2,1,"	02","	068","	00080",2,1,45,1,2,1972,4,3,,,,"	01",661,
28,1117,"	04",40356,2,1,"	03","	068","	00080",3,1,23,1,3,1994,3,3,,,,"	01",661,
28,1117,"	04",40356,2,1,"	04","	068","	00080",3,2,15,28,12,2001,3,3,,,,"	01",661,
28,1117,"	04",40356,3,1,"	01","	068","	00080",1,1,53,28,4,1964,7,4,3,,,"	01",661,
28,1117,"	04",40356,4,1,"	04","	068","	00080",3,2,25,23,2,1992,7,5,3,,1,"	01",661,
28,1117,"	04",40356,4,1,"	03","	068","	00080",3,1,30,3,10,1987,7,4,3,,1,"	01",661,
28,1117,"	04",40356,4,1,"	02","	068","	00080",2,2,54,17,10,1963,4,3,,,,"	01",661,
28,1117,"	04",40356,4,1,"	01","	068","	00080",1,1,57,21,5,1960,4,3,,,,"	01",661,
28,1117,"	04",40356,3,1,"	04","	068","	00080",4,2,4,27,3,2013,,,,,,"	01",661,
28,1117,"	04",40356,5,1,"	05","	068","	00080",3,1,19,10,11,1997,4,2,,,,"	01",661,
28,1117,"	04",40356,5,1,"	04","	068","	00080",3,2,23,5,10,1994,7,2,3,1,,"	01",661,3305
28,1117,"	04",40356,5,1,"	03","	068","	00080",4,2,78,28,7,1939,2,4,,,,"	01",661,
28,1117,"	04",40356,5,1,"	02","	068","	00080",2,2,44,9,7,1973,3,3,,,,"	01",661,
28,1117,"	04",40356,3,1,"	03","	068","	00080",3,2,22,28,7,1995,7,4,3,1,,"	01",661,1983
28,1117,"	04",40356,3,1,"	02","	068","	00080",2,2,45,15,11,1971,3,3,,,,"	01",661,
28,1117,"	04",40356,1,1,"	01","	068","	00080",1,2,47,26,12,1969,6,2,2,1,,"	01",661,1983
17,1117,"	05",40012,3,1,"	01","	044","	00081",1,1,43,27,4,1974,7,4,3,,,"	01",1295,
17,1117,"	05",40012,3,1,"	02","	044","	00081",3,1,11,25,8,2006,2,6,,,,"	01",1295,
17,1117,"	05",40012,3,1,"	03","	044","	00081",3,2,15,16,6,2002,3,2,,,,"	01",1295,
17,1117,"	05",40012,3,1,"	04","	044","	00081",2,2,42,17,8,1975,7,4,3,1,,"	01",1295,2590
17,1117,"	05",40012,5,1,"	01","	044","	00081",1,2,40,10,5,1977,3,3,,,,"	01",1295,
17,1117,"	05",40012,4,1,"	02","	044","	00081",2,2,46,24,9,1971,2,6,,,,"	01",1295,
17,1117,"	05",40012,5,1,"	03","	044","	00081",3,1,28,23,9,1989,3,3,,,,"	01",1295,
17,1117,"	05",40012,4,1,"	01","	044","	00081",1,1,48,28,7,1969,4,3,,1,,"	01",1295,2590
17,1117,"	05",40012,4,1,"	03","	044","	00081",3,1,9,19,5,2008,2,3,,,,"	01",1295,
17,1117,"	05",40012,1,1,"	01","	044","	00081",1,2,34,25,7,1983,7,5,3,1,,"	01",1295,1295
17,1117,"	05",40012,5,1,"	02","	044","	00081",2,1,58,18,6,1959,2,6,,1,,"	01",1295,3885
17,1117,"	05",40029,1,1,"	01","	043","	00082",1,1,53,7,11,1964,,,,1,,"	01",5396,5396
17,1117,"	05",40029,2,1,"	01","	043","	00082",1,2,65,3,12,1951,,,,1,,"	01",5396,5396
17,1117,"	05",40029,4,1,"	03","	043","	00082",3,1,26,7,11,1991,3,3,,,,"	01",5396,
17,1117,"	05",40029,4,1,"	02","	043","	00082",2,2,54,1,6,1963,3,3,,1,,"	01",5396,16188
17,1117,"	05",40029,4,1,"	01","	043","	00082",1,1,59,7,11,1958,7,4,3,,,"	01",5396,
17,1117,"	05",40029,5,1,"	04","	043","	00082",3,2,2,6,11,2015,,,,,,"	01",5396,
17,1117,"	05",40029,5,1,"	03","	043","	00082",3,1,9,6,11,2008,2,2,,,,"	01",5396,
17,1117,"	05",40029,5,1,"	02","	043","	00082",2,2,29,6,11,1988,6,3,3,,,"	01",5396,
17,1117,"	05",40029,5,1,"	01","	043","	00082",1,1,33,6,11,1984,6,3,3,1,,"	01",5396,10792
17,1117,"	05",40029,3,1,"	05","	043","	00082",3,1,17,30,6,2000,3,1,,,,"	01",5396,
17,1117,"	05",40029,3,1,"	04","	043","	00082",3,1,18,30,6,1999,3,1,,1,,"	01",5396,21584
17,1117,"	05",40029,3,1,"	03","	043","	00082",3,2,19,30,6,1998,3,3,,,,"	01",5396,
17,1117,"	05",40029,3,1,"	02","	043","	00082",2,2,50,30,6,1967,,,,,,"	01",5396,
17,1117,"	05",40029,3,1,"	01","	043","	00082",1,1,54,10,5,1963,,,,,,"	01",5396,
17,1117,"	05",40038,2,1,"	04","	044","	00083",3,1,6,8,11,2011,1,2,,,,"	01",1256,
17,1117,"	05",40038,1,1,"	02","	044","	00083",2,2,32,24,3,1985,4,2,,,,"	01",1256,
17,1117,"	05",40038,4,1,"	02","	044","	00083",3,1,7,28,12,2009,2,2,,,,"	01",1256,
17,1117,"	05",40038,4,1,"	01","	044","	00083",1,2,31,8,11,1986,3,3,,1,,"	01",1256,1256
17,1117,"	05",40038,1,1,"	05","	044","	00083",3,1,2,8,11,2015,,,,,,"	01",1256,
17,1117,"	05",40038,5,1,"	05","	044","	00083",3,2,8,14,12,2008,2,3,,,,"	01",1256,
17,1117,"	05",40038,5,1,"	04","	044","	00083",3,2,10,27,11,2006,2,5,,,,"	01",1256,
17,1117,"	05",40038,5,1,"	03","	044","	00083",3,2,14,9,11,2003,3,2,,,,"	01",1256,
17,1117,"	05",40038,3,1,"	01","	044","	00083",1,1,37,20,12,1979,3,3,,,,"	01",1256,
17,1117,"	05",40038,3,1,"	02","	044","	00083",2,2,41,21,4,1976,3,3,,1,,"	01",1256,2512
17,1117,"	05",40038,3,1,"	03","	044","	00083",3,2,13,29,8,2004,3,1,,,,"	01",1256,
17,1117,"	05",40038,3,1,"	04","	044","	00083",3,1,11,18,5,2006,2,5,,,,"	01",1256,
17,1117,"	05",40038,5,1,"	02","	044","	00083",2,2,35,9,11,1982,4,2,,,,"	01",1256,
17,1117,"	05",40038,5,1,"	01","	044","	00083",1,1,33,9,11,1984,3,3,,1,,"	01",1256,2512
17,1117,"	05",40038,2,1,"	03","	044","	00083",3,2,9,8,11,2008,2,3,,,,"	01",1256,
17,1117,"	05",40038,2,1,"	02","	044","	00083",2,2,35,8,11,1982,7,3,3,1,,"	01",1256,2512
17,1117,"	05",40038,2,1,"	01","	044","	00083",1,1,35,10,9,1982,7,3,3,,1,"	01",1256,
17,1117,"	05",40038,1,1,"	04","	044","	00083",3,1,6,8,11,2011,1,2,,,,"	01",1256,
17,1117,"	05",40038,1,1,"	03","	044","	00083",3,1,9,8,11,2008,2,3,,,,"	01",1256,
17,1117,"	05",40038,1,1,"	01","	044","	00083",1,1,44,12,12,1972,8,2,4,1,,"	01",1256,2512
17,1117,"	05",40143,2,1,"	01","	044","	00084",1,2,48,30,6,1969,2,6,,,,"	01",1256,
17,1117,"	05",40143,1,1,"	01","	044","	00084",1,1,39,15,2,1978,2,6,,,,"	01",1256,
17,1117,"	05",40143,2,1,"	03","	044","	00084",3,1,30,28,5,1987,3,3,,1,,"	01",1256,5024
17,1117,"	05",40143,4,1,"	02","	044","	00084",2,2,37,8,11,1980,3,3,,,,"	01",1256,
17,1117,"	05",40143,4,1,"	03","	044","	00084",3,1,18,15,11,1998,7,1,3,,,"	01",1256,
17,1117,"	05",40143,4,1,"	04","	044","	00084",3,2,15,11,2,2002,3,3,,,,"	01",1256,
17,1117,"	05",40143,4,1,"	05","	044","	00084",3,1,11,31,8,2006,2,5,,,,"	01",1256,
17,1117,"	05",40143,2,1,"	04","	044","	00084",3,1,22,15,10,1995,4,2,,,,"	01",1256,
17,1117,"	05",40143,3,1,"	01","	044","	00084",1,1,52,5,6,1965,2,6,,,,"	01",1256,
17,1117,"	05",40143,3,1,"	02","	044","	00084",3,1,27,15,1,1990,3,3,,,,"	01",1256,
17,1117,"	05",40143,1,1,"	05","	044","	00084",3,1,5,18,3,2012,1,2,,,,"	01",1256,
17,1117,"	05",40143,1,1,"	04","	044","	00084",3,1,13,15,11,2003,3,2,,,,"	01",1256,
17,1117,"	05",40143,1,1,"	03","	044","	00084",3,2,18,14,5,1999,4,3,,1,,"	01",1256,3768
17,1117,"	05",40143,1,1,"	02","	044","	00084",2,2,40,15,10,1977,3,3,,,,"	01",1256,
17,1117,"	05",40143,4,1,"	01","	044","	00084",1,1,40,18,3,1977,3,3,,1,,"	01",1256,3768
17,1117,"	05",40143,5,1,"	03","	044","	00084",3,1,49,8,6,1968,2,6,,1,,"	01",1256,3768
17,1117,"	05",40143,5,1,"	02","	044","	00084",2,2,69,30,4,1948,2,4,,,,"	01",1256,
17,1117,"	05",40143,5,1,"	01","	044","	00084",1,1,72,13,1,1945,2,4,,,,"	01",1256,
17,1117,"	05",40143,3,1,"	03","	044","	00084",4,2,81,29,3,1936,,,,1,,"	01",1256,3768
17,1117,"	05",40143,2,1,"	02","	044","	00084",2,1,80,30,6,1937,3,3,,,,"	01",1256,
17,1117,"	05",40148,5,1,"	04","	045","	00085",3,1,8,24,12,2008,2,3,,,,"	01",1610,
17,1117,"	05",40148,5,1,"	03","	045","	00085",3,2,14,29,10,2003,3,2,,,,"	01",1610,
17,1117,"	05",40148,5,1,"	02","	045","	00085",2,2,32,12,5,1985,3,3,,,,"	01",1610,
17,1117,"	05",40148,5,1,"	01","	045","	00085",1,1,35,13,3,1982,6,3,3,1,,"	01",1610,3220
17,1117,"	05",40148,1,1,"	02","	045","	00085",7,2,25,30,6,1992,3,3,,,,"	01",1610,
17,1117,"	05",40148,1,1,"	01","	045","	00085",1,1,31,11,3,1986,7,3,3,1,,"	01",1610,3220
17,1117,"	05",40148,2,1,"	04","	045","	00085",3,2,11,8,7,2006,2,5,,,,"	01",1610,
17,1117,"	05",40148,2,1,"	03","	045","	00085",3,1,11,8,7,2006,2,5,,,,"	01",1610,
17,1117,"	05",40148,2,1,"	02","	045","	00085",2,2,37,31,1,1980,2,3,,1,,"	01",1610,3220
17,1117,"	05",40148,2,1,"	01","	045","	00085",1,1,33,10,6,1984,6,2,2,,,"	01",1610,
17,1117,"	05",40148,4,1,"	02","	045","	00085",2,2,24,11,5,1993,3,3,,1,,"	01",1610,3220
17,1117,"	05",40148,4,1,"	01","	045","	00085",1,1,26,21,10,1991,6,3,3,,,"	01",1610,
17,1117,"	05",40148,3,1,"	05","	045","	00085",3,2,13,3,3,2004,2,6,,,,"	01",1610,
17,1117,"	05",40148,3,1,"	03","	045","	00085",3,1,24,10,10,1993,7,2,3,,,"	01",1610,
17,1117,"	05",40148,3,1,"	04","	045","	00085",3,1,22,31,10,1995,6,2,3,,,"	01",1610,
17,1117,"	05",40148,3,1,"	02","	045","	00085",2,2,43,10,2,1974,3,3,,,,"	01",1610,
17,1117,"	05",40148,3,1,"	01","	045","	00085",1,1,48,26,6,1969,4,2,,1,,"	01",1610,6440
17,1117,"	05",40165,2,1,"	02","	043","	00086",2,2,53,29,4,1964,3,3,,,,"	01",5555,
17,1117,"	05",40165,1,1,"	04","	043","	00086",3,2,30,11,9,1987,7,4,3,1,,"	01",5555,22220
17,1117,"	05",40165,2,1,"	04","	043","	00086",4,2,30,15,4,1987,7,4,3,,,"	01",5555,
17,1117,"	05",40165,2,1,"	05","	043","	00086",4,1,10,13,5,2007,2,3,,,,"	01",5555,
17,1117,"	05",40165,2,1,"	06","	043","	00086",4,2,4,5,4,2013,,,,,,"	01",5555,
17,1117,"	05",40165,2,1,"	07","	043","	00086",4,1,75,20,9,1942,2,1,,,,"	01",5555,
17,1117,"	05",40165,1,1,"	03","	043","	00086",4,1,28,15,2,1989,6,2,2,,,"	01",5555,
17,1117,"	05",40165,1,1,"	02","	043","	00086",2,2,66,14,12,1950,2,3,,,,"	01",5555,
17,1117,"	05",40165,1,1,"	01","	043","	00086",1,1,62,11,8,1955,3,3,,,,"	01",5555,
17,1117,"	05",40165,4,1,"	03","	043","	00086",3,2,22,2,3,1995,7,5,3,,,"	01",5555,
17,1117,"	05",40165,4,1,"	02","	043","	00086",2,2,42,4,12,1974,3,3,,,,"	01",5555,
17,1117,"	05",40165,4,1,"	01","	043","	00086",1,1,43,2,4,1974,4,1,,1,,"	01",5555,16665
17,1117,"	05",40165,5,1,"	03","	043","	00086",4,2,17,24,11,1999,4,2,,,,"	01",5555,
17,1117,"	05",40165,5,1,"	02","	043","	00086",2,2,41,10,9,1976,6,3,2,1,,"	01",5555,11110
17,1117,"	05",40165,5,1,"	01","	043","	00086",1,1,47,10,7,1970,3,3,,,,"	01",5555,
17,1117,"	05",40165,3,1,"	04","	043","	00086",2,1,32,20,12,1984,3,3,,,,"	01",5555,
17,1117,"	05",40165,3,1,"	01","	043","	00086",1,2,30,29,9,1987,3,3,,1,,"	01",5555,11110
17,1117,"	05",40165,2,1,"	08","	043","	00086",4,1,1,7,4,2016,,,,,,"	01",5555,
17,1117,"	05",40165,3,1,"	03","	043","	00086",3,1,6,16,8,2011,2,1,,,,"	01",5555,
17,1117,"	05",40165,3,1,"	02","	043","	00086",3,1,11,19,12,2005,2,6,,,,"	01",5555,
17,1117,"	05",40165,2,1,"	01","	043","	00086",1,1,53,13,2,1964,3,3,,,,"	01",5555,
17,1117,"	05",40165,1,1,"	05","	043","	00086",4,2,1,10,9,2016,,,,,,"	01",5555,
17,1117,"	05",40165,2,1,"	03","	043","	00086",3,1,34,27,11,1982,4,1,,1,,"	01",5555,27775
17,1117,"	05",40169,3,1,"	01","	044","	00087",1,2,59,7,11,1958,6,4,1,,,"	01",1231,
17,1117,"	05",40169,3,1,"	02","	044","	00087",3,1,37,10,1,1980,4,2,,,,"	01",1231,
17,1117,"	05",40169,3,1,"	03","	044","	00087",3,2,35,7,11,1982,4,2,,1,,"	01",1231,4924
17,1117,"	05",40169,3,1,"	04","	044","	00087",4,1,43,7,11,1974,3,3,,,1,"	01",1231,
