"id","host_id","neighbourhood","property_type","room_type","accommodates","price","minimum_nights","maximum_nights","bedrooms","beds","cancellation_policy","number_of_reviews","review_scores_accuracy"
40621183,249143273,3,2,3,1,249,1,13,1,1,"moderate",0,NA
40621334,197312780,4,2,3,1,498,1,5,0,1,"moderate",0,NA
40621575,292715447,3,2,1,2,342,180,1125,2,3,"flexible",0,NA
40621870,314925670,1,2,1,4,725,60,1125,2,2,"flexible",3,9
40622077,213371668,15,2,1,8,928,1,1125,2,5,"strict_14_with_grace_period",20,10
40622151,279030987,6,2,3,2,408,1,1125,1,1,"moderate",11,10
40624470,156386700,8,2,3,2,270,1,1125,0,1,"flexible",2,10
40630300,136404173,4,2,1,4,1811,1,1125,2,2,"moderate",8,10
40631183,180392402,4,15,3,1,228,1,30,1,1,"moderate",5,10
40632844,33537266,11,2,1,8,3420,1,1125,3,6,"strict_14_with_grace_period",9,10
40633336,271811595,6,2,3,1,205,14,1125,1,1,"moderate",0,NA
40633540,230514702,11,2,1,6,1992,2,1125,3,3,"moderate",6,9
40634807,315031261,11,2,1,14,1240,1,1125,3,6,"strict_14_with_grace_period",3,7
40635047,51425944,11,2,3,1,340,2,1125,1,1,"strict_14_with_grace_period",1,10
40635433,109059481,6,26,1,13,7924,3,1125,7,7,"moderate",1,10
40635594,198283087,14,2,1,2,338,2,1125,1,1,"flexible",3,9
40635792,55159811,4,2,3,2,294,1,999,1,1,"strict_14_with_grace_period",8,10
40636246,198283087,14,2,1,2,360,2,1125,1,1,"flexible",8,10
40636437,109059481,6,26,1,13,7893,2,1125,7,7,"moderate",0,NA
40636697,120954109,6,24,3,2,385,1,1125,1,1,"moderate",0,NA
40637613,91921483,6,2,3,2,793,60,1125,1,1,"flexible",0,NA
40639069,314683572,11,29,1,4,951,1,1125,1,2,"flexible",20,9
40640289,141892333,3,15,1,1,957,3,1125,1,1,"strict_14_with_grace_period",0,NA
40640749,108728752,7,22,3,1,247,1,1125,NA,NA,"strict_14_with_grace_period",2,5
40640907,141892333,3,15,3,1,747,3,1125,1,0,"strict_14_with_grace_period",0,NA
40640936,271374654,6,2,1,2,861,2,1125,1,1,"flexible",9,10
40642250,94613849,3,2,3,1,476,2,7,1,1,"flexible",0,NA
40642406,50007082,4,26,3,1,340,3,1125,1,1,"flexible",0,NA
40642780,261857354,11,2,1,4,5662,2,1125,2,2,"strict_14_with_grace_period",4,10
40643315,60203647,6,2,1,8,4528,2,1125,3,4,"flexible",10,9
40643639,117936734,15,2,3,2,340,1,365,1,2,"moderate",0,NA
40644436,315172427,6,26,3,2,453,2,150,1,NA,"moderate",2,10
40650243,15358037,6,2,3,1,294,1,365,1,0,"moderate",4,10
40653941,137116759,1,2,3,1,205,1,1125,1,1,"flexible",2,6
40656914,7740056,6,2,1,4,1336,2,66,2,2,"moderate",2,10
40656957,313454688,6,2,3,2,475,1,365,1,NA,"moderate",6,9
40657651,57270548,3,26,3,2,228,1,1125,1,1,"flexible",2,10
40657668,153673411,3,26,1,6,4506,1,1125,3,5,"moderate",3,10
40659705,314683572,11,29,1,4,1019,1,1125,1,2,"flexible",10,10
40659864,115348379,4,2,1,1,589,30,60,1,NA,"flexible",0,NA
40659894,314683572,11,26,3,2,498,1,1125,1,1,"flexible",8,10
40660037,314683572,11,26,3,2,543,1,1125,1,1,"flexible",4,10
40660950,257853661,5,29,1,4,1291,1,1125,1,1,"moderate",11,10
40670216,237838500,14,2,3,2,1550,15,30,0,1,"flexible",0,NA
40672410,20024032,6,2,3,1,385,20,31,1,1,"flexible",3,10
40672805,18754349,3,2,3,2,204,3,10,1,1,"flexible",8,10
40673759,247104887,14,2,3,1,204,1,1125,1,NA,"moderate",0,NA
40674520,74018460,1,2,3,2,1132,2,1125,1,1,"moderate",1,10
40679283,315670071,11,2,4,1,272,1,6,1,2,"flexible",5,10
40683449,62786378,11,2,1,6,1902,1,1125,3,3,"flexible",19,10
40683486,65300454,3,2,3,2,498,2,1125,1,1,"strict_14_with_grace_period",0,NA
40683503,53833794,11,2,1,6,498,2,200,2,3,"flexible",7,10
40691892,313456711,6,2,1,2,974,1,1125,1,1,"moderate",2,10
40695159,18741779,6,2,3,2,744,2,1125,1,1,"moderate",4,10
40695978,7016912,11,2,3,2,1132,2,240,1,1,"moderate",1,10
40698681,32718754,6,2,1,4,679,4,1125,2,2,"moderate",8,10
40698853,23298669,6,2,1,2,883,3,350,2,1,"strict_14_with_grace_period",10,9
40698888,9772176,6,26,1,3,883,4,14,1,1,"flexible",0,NA
40699046,102547801,6,2,1,5,793,1,1125,2,3,"moderate",25,9
40699220,284307099,11,15,1,5,1789,2,10,2,3,"flexible",0,NA
40700002,47713586,6,26,1,6,3057,2,15,2,3,"strict_14_with_grace_period",5,10
40700785,315903683,11,22,1,1,498,1,1125,1,1,"moderate",0,NA
40701213,148545598,6,26,3,3,589,2,1125,1,1,"moderate",6,10
40701786,47126256,11,26,3,2,566,1,1125,1,1,"moderate",0,NA
40702252,202892955,3,22,3,4,456,2,31,1,2,"moderate",5,10
40703107,66952805,11,2,3,2,498,3,1125,1,1,"flexible",5,10
40703722,26446023,6,2,3,2,498,2,4,1,1,"flexible",12,10
40704374,261857354,11,2,1,4,4529,1,1125,2,2,"flexible",3,10
40705160,315933117,7,2,1,4,540,1,1125,2,1,"moderate",0,NA
40705197,20030198,4,29,1,2,883,3,365,1,1,"flexible",14,10
40705327,315927349,6,2,1,6,1155,3,1125,2,4,"strict_14_with_grace_period",3,9
40705336,198196150,3,2,3,1,249,2,90,1,1,"flexible",0,NA
40705380,163778333,5,26,3,2,1132,1,30,1,1,"flexible",0,NA
40706470,315944000,6,26,4,8,589,1,30,1,2,"moderate",0,NA
40706764,68694460,11,2,1,2,1811,2,1125,1,1,"moderate",1,10
40706832,315949720,8,2,3,1,225,1,30,1,1,"flexible",5,10
40707803,100273701,11,2,3,2,340,1,15,1,1,"flexible",24,10
40707928,287118108,16,26,3,2,340,3,1125,1,2,"flexible",0,NA
40710204,59206796,6,2,1,2,408,1,1125,1,0,"strict_14_with_grace_period",13,8
40711004,68151741,11,22,1,4,996,2,28,2,3,"moderate",11,9
40712128,202892955,3,22,3,3,340,2,31,1,2,"moderate",3,10
40723407,160738386,11,2,3,1,294,1,1125,1,1,"moderate",0,NA
40723583,310892777,6,29,1,2,340,3,15,0,1,"moderate",1,10
40724263,310892777,6,29,1,2,498,3,15,1,NA,"moderate",1,10
40724349,29763844,6,2,1,2,702,2,40,1,1,"moderate",7,10
40724937,257522847,6,2,1,3,2197,1,90,1,1,"moderate",0,NA
40725464,60265317,11,2,1,9,4008,3,1125,3,3,"flexible",1,10
40726071,39960555,11,29,1,2,2003,1,57,1,1,"moderate",0,NA
40726481,29763844,6,2,1,2,702,2,40,1,1,"strict_14_with_grace_period",15,9
40726579,275615029,6,29,1,3,1585,2,119,1,1,"strict_14_with_grace_period",9,10
40726604,154759853,11,29,1,2,1291,2,28,1,1,"flexible",0,NA
40726887,29294420,6,2,1,4,1993,2,1125,2,2,"flexible",2,10
40727053,316132384,11,29,1,2,1291,2,28,1,1,"strict_14_with_grace_period",2,10
40728083,316140066,6,2,3,2,410,1,1125,1,NA,"flexible",1,10
40728305,127885823,11,2,3,1,249,12,350,9,9,"flexible",5,10
40728445,82518209,15,26,3,2,387,1,1125,1,3,"moderate",1,10
40728831,82518209,15,26,3,2,293,1,1125,1,2,"moderate",3,9
40729983,316148700,6,2,1,5,2038,2,60,2,2,"flexible",6,10
40730418,29763844,6,2,1,2,706,1,31,1,1,"strict_14_with_grace_period",10,10
40730555,316195884,4,26,3,2,410,2,1125,1,1,"moderate",2,9
40730827,316204717,6,15,1,5,2174,2,60,2,4,"flexible",10,10
40731389,92520916,4,6,3,2,3011,1,1125,1,1,"moderate",1,10
40731709,291184681,6,29,1,2,996,1,1125,0,1,"strict_14_with_grace_period",5,10
40732211,183535743,6,2,1,5,3442,1,1125,2,3,"moderate",18,10
40732490,316227512,3,2,3,2,317,4,17,1,NA,"flexible",1,10
40732513,237509186,3,2,1,6,1110,1,1125,2,3,"flexible",1,10
40732516,103711010,3,2,3,2,747,15,1125,1,1,"moderate",5,10
40732831,92520916,4,6,3,2,3102,1,1125,1,1,"moderate",0,NA
40732941,62670663,11,15,3,2,1404,1,1125,1,1,"strict_14_with_grace_period",11,9
40733154,3801937,6,2,1,4,2989,2,1125,2,2,"flexible",3,10
40733690,313410139,3,15,1,7,2943,2,1125,3,4,"strict_14_with_grace_period",3,10
40733745,113386617,6,2,1,4,1381,2,30,1,2,"flexible",1,NA
40734499,266852182,6,26,3,4,589,1,1125,1,2,"flexible",5,10
40734749,266852182,6,26,3,2,498,1,1125,1,1,"flexible",7,10
40734828,2430284,11,2,3,2,249,3,1125,1,1,"moderate",10,10
40734883,266852182,6,26,3,1,317,1,1125,1,1,"flexible",10,10
40735023,266852182,6,26,3,2,498,1,1125,1,2,"flexible",8,10
40735145,266852182,6,26,3,2,498,1,1125,1,1,"flexible",5,9
40735285,266852182,6,26,3,2,498,1,1125,1,2,"flexible",2,7
40735415,266852182,6,26,3,2,498,1,1125,1,2,"flexible",4,9
40736343,66263148,3,2,3,1,408,1,1125,1,NA,"flexible",1,10
40736472,316280875,3,2,1,4,589,1,1125,1,1,"moderate",3,10
40737013,16774319,6,2,1,6,861,2,1125,2,4,"moderate",4,10
40738209,315944000,6,26,4,5,408,1,1125,1,5,"flexible",1,8
40738310,34984980,11,15,3,2,996,3,365,1,5,"strict_14_with_grace_period",0,NA
40739409,316319452,6,26,3,2,543,1,1125,1,1,"moderate",1,10
40749137,39110530,6,2,3,2,430,5,1125,1,NA,"moderate",1,2
40750148,236301634,6,2,1,4,2943,1,1125,2,2,"flexible",4,10
40751870,74018460,1,2,3,1,679,2,1125,1,1,"flexible",1,10
40751900,134902501,7,2,1,4,1350,2,1125,1,2,"flexible",4,10
40752705,315670071,11,2,4,1,340,1,6,1,2,"flexible",4,9
40752714,38960437,6,26,3,2,430,1,1125,0,1,"moderate",3,10
40752869,231446906,4,26,3,2,248,1,7,2,2,"flexible",2,10
40753653,24982593,6,2,1,2,996,7,30,1,1,"moderate",3,10
40753768,316464002,6,2,1,4,1105,1,1125,2,2,"strict_14_with_grace_period",14,10
40754091,297926029,6,25,3,2,1993,1,1125,1,1,"flexible",1,10
40758281,36008793,6,2,1,2,838,7,180,1,1,"strict_14_with_grace_period",8,10
40758299,293476024,2,2,1,5,383,1,1125,2,3,"strict_14_with_grace_period",4,10
40758585,108354409,11,2,1,6,6545,4,10,3,3,"moderate",0,NA
40759046,316553155,6,2,3,1,453,1,5,1,1,"moderate",0,NA
40759422,316563641,1,2,3,2,1042,1,8,0,1,"flexible",1,10
40759702,48158240,6,6,3,2,4325,1,1125,1,1,"flexible",0,NA
40761954,155803760,8,2,1,4,450,2,1125,1,2,"flexible",7,10
40766824,129877517,15,2,3,2,293,1,1125,1,1,"moderate",16,10
40774684,23431916,4,2,3,1,251,3,1125,1,1,"strict_14_with_grace_period",2,10
40774957,316776612,3,2,3,1,294,2,7,1,NA,"flexible",1,NA
40774983,250181130,6,26,3,3,474,2,1125,1,2,"moderate",8,10
40777979,316800968,6,15,1,6,4075,2,1125,2,4,"moderate",3,10
40778290,57373445,10,2,3,2,608,1,1125,1,1,"moderate",0,NA
40779179,36008793,6,2,1,2,906,7,180,1,1,"moderate",5,10
40779537,92520916,4,6,3,2,3509,1,1125,1,1,"moderate",0,NA
40780899,133546955,6,2,1,6,951,3,1125,2,3,"flexible",1,10
40781067,316830280,3,2,1,4,1653,1,7,2,2,"strict_14_with_grace_period",3,10
40783070,92520916,4,6,3,4,34505,1,1125,1,2,"flexible",0,NA
40783163,23028815,11,15,1,2,2830,1,1125,1,1,"flexible",0,NA
40783839,94868930,3,2,1,2,906,2,1125,1,1,"moderate",2,10
40783957,138094276,6,2,3,5,408,1,1125,1,3,"strict_14_with_grace_period",0,NA
40784201,203048108,11,2,1,5,1608,1,1125,1,1,"flexible",4,10
40784335,25709288,6,2,3,2,498,7,20,1,1,"moderate",0,NA
40784352,138094276,15,2,3,3,498,1,1125,1,1,"flexible",0,NA
40786229,316014994,3,2,3,2,249,1,21,1,0,"flexible",2,10
40787070,316961557,4,34,3,2,273,1,30,1,1,"flexible",28,10
40788437,290955082,9,2,3,2,228,2,365,1,1,"strict_14_with_grace_period",1,10
40788441,150573902,6,2,3,1,338,2,30,1,1,"flexible",3,10
40791763,299618480,11,2,3,2,340,15,1125,2,2,"flexible",0,NA
40798034,317088284,9,2,1,4,1003,1,1125,2,3,"flexible",2,10
40798052,317089444,9,15,3,3,248,1,1125,1,2,"moderate",8,10
40798936,27449159,11,2,1,3,1019,2,1125,1,2,"moderate",8,10
40799837,7298673,3,2,3,2,544,2,30,1,1,"flexible",0,NA
40801140,64659736,11,15,3,2,815,1,28,1,1,"moderate",5,9
40803197,307351643,5,2,1,2,360,1,1125,1,2,"moderate",4,10
40803302,173082128,2,26,3,2,294,1,1125,1,2,"flexible",10,9
40803477,185238567,6,15,3,2,702,2,1125,1,1,"moderate",3,9
40804948,56490374,6,2,1,7,2491,2,30,4,4,"strict_14_with_grace_period",3,10
40805117,68762176,6,2,1,3,1041,1,1125,1,1,"moderate",24,10
40805398,276724908,11,2,1,6,2368,2,1000,2,3,"strict_14_with_grace_period",3,10
40806315,224496196,6,2,4,1,181,1,1125,1,1,"strict_14_with_grace_period",2,7
40806669,317205483,6,2,1,2,1993,2,1125,1,1,"moderate",12,10
40806671,224496196,6,2,4,1,204,1,1125,1,2,"strict_14_with_grace_period",2,10
40807751,261857354,6,2,1,5,4529,1,1125,2,4,"strict_14_with_grace_period",3,10
40807800,50743095,4,2,1,2,951,2,1125,1,1,"moderate",2,9
40808729,115219835,3,2,1,4,792,2,30,2,3,"flexible",8,10
40815733,276724908,11,2,1,4,902,2,1125,1,2,"strict_14_with_grace_period",3,10
40817330,27476940,6,2,1,4,2287,2,365,2,2,"strict_14_with_grace_period",8,10
40820311,80488206,3,2,3,2,453,2,1125,1,2,"moderate",2,10
40823185,317526353,1,2,1,4,1103,2,1125,2,3,"strict_14_with_grace_period",1,10
40823283,3919211,6,2,1,3,1019,2,1125,1,1,"strict_14_with_grace_period",11,9
40825250,101679275,6,2,3,2,408,2,1125,1,1,"strict_14_with_grace_period",7,10
40825253,293476024,2,2,1,5,315,1,1125,2,0,"strict_14_with_grace_period",1,10
40825269,30597576,3,2,1,4,747,2,30,2,2,"flexible",9,10
40825817,57696925,11,2,3,1,249,1,30,1,1,"flexible",2,10
40830103,29114265,11,15,1,2,1517,3,1125,1,1,"strict_14_with_grace_period",0,NA
40839358,41963013,6,2,1,5,2717,2,1125,2,4,"moderate",13,10
40840471,95466344,1,2,1,4,1305,3,60,2,0,"flexible",1,10
40840500,147563141,4,2,3,2,248,1,28,1,1,"moderate",1,10
40840548,26038915,6,2,1,2,996,2,1125,1,1,"moderate",4,10
40843382,240493609,6,2,3,1,294,1,1125,1,1,"flexible",0,NA
40844192,94885173,6,2,1,5,1019,2,1125,2,2,"strict_14_with_grace_period",15,10
40844723,317889810,11,2,1,6,1811,1,1125,2,3,"strict_14_with_grace_period",4,10
40845018,162931983,2,2,3,2,405,1,28,1,2,"flexible",1,10
40845111,41006969,11,2,3,2,475,30,130,1,2,"moderate",0,NA
40846629,317905129,6,2,1,2,1299,7,1125,2,1,"flexible",1,NA
40846987,9557015,6,2,1,6,1993,2,180,3,4,"moderate",7,10
40849491,20636595,3,2,1,6,1698,4,30,3,3,"flexible",5,10
40857633,20313007,1,2,1,4,906,2,15,2,2,"moderate",6,10
40857787,64953501,4,2,3,2,294,2,30,1,1,"flexible",1,10
40858892,35042188,14,29,3,1,338,1,1125,1,1,"flexible",1,10
40859723,68142572,5,2,1,2,996,3,30,1,1,"strict_14_with_grace_period",0,NA
40860291,37612629,3,2,1,2,498,3,1125,1,1,"flexible",2,10
40860705,26776321,3,2,3,1,679,15,30,1,1,"flexible",0,NA
40862372,318066030,14,22,3,1,226,1,1125,1,1,"flexible",6,10
40862603,91265490,11,29,1,3,860,1,1125,0,2,"flexible",15,10
40862911,101356343,3,2,3,2,251,3,90,1,1,"moderate",2,10
40863189,191003257,6,29,1,3,13588,2,40,1,2,"strict_14_with_grace_period",1,10
40863218,91265490,11,29,1,3,860,1,1125,0,2,"flexible",10,10
40863487,57373445,10,2,3,1,360,1,1125,1,1,"moderate",2,10
40863563,92895840,6,2,1,2,747,3,1125,1,1,"flexible",0,NA
40863573,318062329,3,2,1,6,2503,2,1125,3,4,"strict_14_with_grace_period",3,10
40863654,91265490,11,29,1,3,860,1,1125,0,2,"flexible",5,8
40863781,291094794,11,2,1,4,996,2,90,2,3,"strict_14_with_grace_period",2,10
40863847,266375843,6,2,1,3,586,2,1125,2,2,"flexible",15,10
40863918,91265490,11,29,1,3,860,1,1125,0,2,"flexible",11,10
40864223,91265490,11,29,1,3,770,1,1125,0,2,"flexible",14,10
40865215,318092367,3,2,1,3,793,2,7,2,3,"flexible",7,10
40865557,114564195,6,2,1,16,7926,2,1125,6,7,"moderate",0,NA
40865705,75521136,3,2,3,1,340,7,28,1,NA,"moderate",0,NA
40865852,48717020,14,26,3,1,540,1,120,1,1,"moderate",0,NA
40866493,318112285,6,2,3,2,860,2,1125,1,1,"strict_14_with_grace_period",4,9
40867236,318123192,4,2,4,1,181,1,30,1,2,"moderate",1,10
40868175,38177706,6,2,1,5,1495,3,30,5,5,"strict_14_with_grace_period",1,10
40869050,87539949,6,2,1,6,1495,2,1125,2,3,"moderate",8,9
40870075,91739418,3,2,3,3,996,1,1125,1,2,"moderate",18,10
40870297,48717020,14,26,3,2,653,1,1125,1,2,"moderate",0,NA
40870693,157491849,3,2,1,4,1608,2,185,2,3,"moderate",0,NA
40870908,254447625,6,29,1,2,860,2,5,1,1,"strict_14_with_grace_period",12,9
40871626,91265490,6,29,1,4,1064,1,1125,0,2,"flexible",11,10
40871868,91265490,6,29,1,4,1064,1,1125,0,2,"flexible",19,9
40872021,91265490,6,2,1,6,1358,1,1125,1,3,"flexible",6,10
40872263,91265490,6,2,1,5,1268,1,1125,1,2,"flexible",7,10
40872522,91265490,6,2,1,14,5005,1,1125,3,6,"flexible",0,NA
40872985,318225286,3,2,1,4,2151,3,30,2,2,"moderate",7,10
40873731,72770846,4,6,3,2,2264,1,1125,6,7,"flexible",7,10
40873739,280202065,1,2,1,5,3874,3,1125,1,6,"flexible",0,NA
40873938,280202065,1,29,1,2,747,3,1125,1,1,"flexible",3,9
40883086,278025359,1,2,1,2,518,2,1125,1,1,"flexible",6,10
40885957,181883941,6,15,1,2,1019,2,1125,1,2,"moderate",8,10
40886746,316451797,1,2,1,4,1048,2,21,2,2,"flexible",5,10
40888001,198283087,14,2,1,2,319,2,500,1,1,"flexible",2,8
40888023,55147434,11,2,3,2,294,2,15,1,1,"flexible",0,NA
40889481,48717020,14,26,3,3,788,1,1125,1,3,"moderate",0,NA
40889983,275615029,6,2,1,4,1404,2,120,2,2,"strict_14_with_grace_period",4,10
40890140,91265490,6,2,1,11,4506,1,1125,3,5,"flexible",0,NA
40891299,318191549,6,2,3,2,793,3,14,NA,1,"flexible",1,10
40891388,53361285,6,2,1,3,747,1,1125,1,2,"moderate",13,9
40891444,231316744,6,2,1,3,1359,2,1125,1,1,"flexible",5,10
40891457,104400812,11,15,1,6,1472,2,1125,2,2,"flexible",1,10
40891555,318467422,8,2,3,2,272,1,9,1,NA,"moderate",0,NA
40892501,102641023,5,12,3,1,248,1,1125,1,1,"moderate",3,10
40893466,318497618,4,29,1,2,456,1,1125,1,1,"flexible",12,10
40894555,55147434,11,2,1,4,611,2,15,2,2,"flexible",0,NA
40895397,90963939,4,2,3,2,566,2,90,1,1,"flexible",0,NA
40895793,63823644,6,2,3,2,1811,1,1125,1,2,"flexible",3,9
40896192,61764351,1,26,3,1,270,1,1125,1,1,"moderate",0,NA
40896484,293704030,6,2,3,6,2491,2,4,3,0,"flexible",0,NA
40897434,76924488,14,26,3,4,583,2,20,4,8,"moderate",0,NA
40898383,310983748,11,2,1,6,2944,30,365,3,6,"moderate",3,7
40898535,310983748,11,2,1,6,3057,30,365,2,6,"flexible",0,NA
40898698,310983748,11,2,1,10,2735,30,365,3,10,"flexible",2,10
40898710,10764020,6,2,1,3,2718,1,1125,1,1,"strict_14_with_grace_period",3,7
40898857,22758914,6,2,1,8,1691,1,1125,2,3,"strict_14_with_grace_period",23,10
40898963,310983748,11,2,1,6,2264,30,365,3,6,"flexible",0,NA
40899048,310983748,11,2,1,6,2943,30,365,2,6,"flexible",0,NA
40899108,10764020,6,2,1,2,2718,1,1125,1,NA,"strict_14_with_grace_period",2,6
40899536,318584475,14,9,1,5,1009,1,3,2,2,"flexible",16,10
40900071,103586142,6,2,3,2,294,2,1125,1,1,"flexible",6,10
40900768,318608487,16,22,3,2,291,2,15,1,1,"moderate",0,NA
40901060,4725595,6,2,1,6,1200,5,1125,2,2,"moderate",1,10
40905701,277136063,15,23,1,2,365,5,6,1,NA,"flexible",0,NA
40911673,72176909,1,33,1,8,1902,1,1125,4,5,"strict_14_with_grace_period",0,NA
40914786,316797042,6,2,1,4,1019,1,15,2,2,"flexible",0,NA
40915201,318751607,6,26,3,2,1993,1,1125,1,1,"strict_14_with_grace_period",4,10
40916013,318092367,4,26,3,1,317,2,7,1,1,"flexible",1,8
40916743,49125312,6,2,1,2,1404,2,1125,1,1,"strict_14_with_grace_period",2,10
40919583,49183192,6,2,1,4,476,2,1125,2,2,"strict_14_with_grace_period",7,10
40919623,250181130,6,26,3,1,340,3,1125,1,1,"moderate",2,10
40919979,19297095,3,2,1,4,906,2,7,2,2,"flexible",5,10
40920086,318795979,6,2,3,2,498,4,15,1,NA,"flexible",1,10
40920550,257597655,6,24,3,3,2423,1,1125,1,2,"flexible",0,NA
40920560,257597655,6,24,3,2,2060,1,1125,1,1,"flexible",0,NA
40920932,22883326,11,2,1,4,1019,1,300,1,1,"moderate",2,10
40921471,318800070,3,2,1,4,793,3,16,2,2,"moderate",0,NA
40921639,284597703,3,2,3,2,249,30,60,1,1,"moderate",4,10
40921745,261857354,6,2,1,5,2944,1,1125,2,2,"strict_14_with_grace_period",6,10
40922058,90963939,1,2,1,4,1350,2,90,2,3,"flexible",7,10
40922569,90963939,4,2,3,2,498,1,90,1,1,"moderate",0,NA
40922689,90963939,4,2,3,4,996,1,90,2,2,"moderate",4,10
40922753,6187180,11,2,3,2,340,2,30,1,1,"moderate",4,10
40922800,49135284,3,2,1,4,747,2,50,1,2,"flexible",3,10
40923694,179485388,6,2,1,4,1064,2,1125,2,2,"strict_14_with_grace_period",11,10
40937919,182436449,11,2,3,3,317,1,1125,2,3,"flexible",1,10
40938236,181507108,3,2,3,1,249,1,1125,1,0,"flexible",0,NA
40938694,310983748,11,2,1,6,2943,30,365,2,0,"flexible",0,NA
40938759,200169204,6,26,3,2,702,2,31,1,1,"moderate",2,6
40941390,191223455,6,2,3,3,204,1,1125,1,1,"moderate",2,10
40941605,49125312,1,2,1,4,1449,3,1125,2,3,"strict_14_with_grace_period",4,9
40944031,91265490,6,2,1,13,5004,1,1125,4,6,"flexible",5,10
40944551,180797982,6,2,3,2,589,1,1125,1,1,"moderate",0,NA
40944991,8816694,6,2,1,7,996,1,1125,2,3,"strict_14_with_grace_period",10,10
40946007,313616422,6,15,3,2,273,1,1125,1,1,"moderate",4,10
40947850,35010551,1,26,3,2,1245,2,1125,1,1,"moderate",0,NA
40947919,21379148,6,2,1,3,1353,2,1125,2,2,"flexible",5,10
40948117,319043491,6,26,1,7,8198,3,1125,4,6,"moderate",3,10
40949134,261857354,6,29,1,4,2038,1,1125,1,2,"flexible",6,9
40950275,319071335,14,26,3,4,990,1,1125,2,2,"flexible",3,8
40952850,64659736,11,15,3,2,815,1,28,1,1,"moderate",2,10
40952864,100289899,6,2,3,1,249,7,1125,1,NA,"flexible",1,6
40959749,157668585,6,2,3,1,11751,1,1125,1,0,"flexible",0,NA
40962167,56653765,2,2,3,2,338,1,15,1,0,"flexible",3,9
40962186,319222400,6,2,3,1,498,1,1125,0,2,"flexible",1,10
40963014,36430592,4,2,3,2,524,1,1125,0,1,"flexible",0,NA
40965442,312748244,6,2,1,2,657,2,30,0,1,"flexible",6,9
40966979,212667094,6,25,3,2,4234,1,10,1,2,"moderate",0,NA
40968015,319316879,6,2,1,6,4507,1,1125,3,3,"strict_14_with_grace_period",8,10
40968294,110642380,6,2,1,3,1404,1,90,1,1,"strict_14_with_grace_period",6,10
40968621,274540725,1,23,3,1,338,2,30,1,1,"flexible",0,NA
40971032,315701632,3,2,1,2,543,1,30,0,1,"moderate",15,10
40971052,46559850,3,2,1,4,702,2,1125,2,3,"moderate",27,10
40971310,311388042,11,22,1,2,450,1,30,1,1,"moderate",5,10
40972908,137132393,11,2,3,2,702,2,1125,1,1,"strict_14_with_grace_period",20,10
40974783,319484538,11,15,1,6,1698,2,1125,3,4,"moderate",0,NA
40981167,16974584,3,2,3,1,181,2,9,1,1,"flexible",0,NA
40983786,9557015,6,2,1,5,1993,2,180,2,3,"moderate",4,10
40983794,13505848,1,26,3,2,501,1,1125,1,1,"flexible",3,10
40983928,310933930,6,6,3,3,1003,2,5,2,2,"flexible",0,NA
40984616,29283234,6,2,1,4,1472,3,1125,1,2,"flexible",1,10
40985811,308325220,8,2,3,4,182,1,10,1,NA,"flexible",1,10
40985832,136631610,15,2,1,6,317,2,1125,2,3,"strict_14_with_grace_period",8,8
40986950,37322835,6,2,1,5,1789,1,1125,2,3,"moderate",11,10
40987139,46248409,6,2,1,6,1993,1,20,3,3,"moderate",14,10
40987451,263529020,7,22,3,2,381,1,1125,1,1,"flexible",0,NA
40988059,302157861,14,23,3,2,247,2,1125,1,1,"flexible",2,10
40990580,41870457,11,26,3,2,747,4,28,3,3,"flexible",0,NA
40990973,261857354,6,2,1,4,2718,1,500,1,2,"strict_14_with_grace_period",8,10
40990993,261857354,10,2,1,4,3375,1,1125,1,2,"flexible",1,10
40991630,319734979,3,2,1,4,951,2,1125,2,3,"flexible",4,10
40994551,199936854,8,2,3,2,203,2,100,1,1,"flexible",0,NA
40999633,303928758,8,2,1,2,365,7,300,1,1,"moderate",0,NA
41001264,150246514,6,2,1,1,430,28,300,1,1,"flexible",0,NA
41002360,5039489,10,2,1,6,1800,2,1125,3,5,"flexible",2,10
41003135,91994083,14,2,1,4,675,1,1,2,0,"flexible",0,NA
41005239,153673411,3,26,1,2,860,1,28,1,1,"moderate",0,NA
41008534,50785350,3,2,1,6,1630,2,28,3,3,"moderate",1,8
41008845,39721335,5,2,1,2,765,2,1125,1,1,"moderate",2,10
41009724,83603792,11,2,3,1,340,1,1125,1,0,"flexible",2,2
